Lang_detect: en,Ext_id: com.seamlessweb.android.view,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
22/8/2020 12:36,com.seamlessweb.android.view,,en,en,,,,Jesse Marku,1,,New update required me to re enter all my information. Uninstalling!,,,28/8/2020 16:37,"Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at +18002561020. Thank you.",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHcBzpiUdAv2guNv8CRlTNvl5JS1c-l-oe_P1N0cIVUV5WEeruXOnfTRJ1IHbpgOvIVNMCW65XkkDKP6D4,https://appfollow.io/gp/112278/review/668104633?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=668104633
22/8/2020 20:03,com.seamlessweb.android.view,,en,en,,,,Jacob Pankey,5,,Good app and lots of savings deals,,,28/8/2020 16:37,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF2nQOLXiDj8LyhHresfvPbSHvIZDg6qywqtVq_my8UqMyx-6Yqw7xJQ6pEdTo23PQWOZpXO3XmvCoJ_C4,https://appfollow.io/gp/112278/review/668469988?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=668469988
22/8/2020 23:57,com.seamlessweb.android.view,,en,en,,,,Mother Goddess,1,,"Lies, did not give me $10 off on first order",,,28/8/2020 16:37,We'll look into this issue for you. Please send us a note at +18002561020 so that we can follow up.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGZOYR3oyUV9o32HjpRcB-z-Agz27M2C3rC1m7t_T62EXt84ndBi_Vd4sDL_Kq3lA2741p6e1ctnzAQ_po,https://appfollow.io/gp/112278/review/668469989?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=668469989
23/8/2020 17:10,com.seamlessweb.android.view,,en,en,,,,Eric Coffman,1,,There is no way to contact the company about issues.,,,28/8/2020 16:37,Please accept our sincere apologies. Can you please update the order details here or contact us at +18002561020 so that we can have a look into this right away?,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE2p0xa-cGWZvh_p8RaIzwa5B9m6i2OmUq66M7qud-A0U8sm6LTZ3Pst0XqHPNLhmgeqG-rPgv_cIRz7wY,https://appfollow.io/gp/112278/review/561116864?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=561116864
23/8/2020 07:42,com.seamlessweb.android.view,,en,en,,,,Javier Irizarry,4,,A good and efficient way to stay home and get food :p,,,28/8/2020 16:37,Thank you for this feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHqOkryogc5YhMOain1y2iKyRoBPBgNsnMeRMsl49eALzKodlUViQBRGOD8WHyFQgMOmzBwfCFGjNb3hQM,https://appfollow.io/gp/112278/review/668868051?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=668868051
24/8/2020 00:10,com.seamlessweb.android.view,,en,en,,,,Hector Reyes,5,,Great app and professional staff,,,28/8/2020 16:36,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGdLNsAql_U5TbvlZuoGfIlwQXkTDKbDDJL5S_dn_P0Tuo6mNfZkwZ95dRk2_T5QcqbBnsIOvFjNyVfrbs,https://appfollow.io/gp/112278/review/669363267?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=669363267
24/8/2020 00:34,com.seamlessweb.android.view,,en,en,,,,April Thompson,3,,Works as expected but the delivery fees added by Seamless are getting quite high.,,,28/8/2020 16:36,Thank you for this feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFxDqxWdk0vCeEr295IxrNSe1r_OzHsZzyu2nU5lA601qswZGfBs8z7f2AnioE1mfAxIlu7h_kioeYdQ48,https://appfollow.io/gp/112278/review/669446527?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=669446527
24/8/2020 20:34,com.seamlessweb.android.view,,en,en,,,,R7 p7,5,,Loved,,,28/8/2020 16:36,Glad you like it! :),,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHmOGN7yW9qDDAxm8fvslIA22pixcH0C44SXjGt52b0j1w0o9NUXRXXY3_x1CXCfhoiTAA6QagVCtQvmhw,https://appfollow.io/gp/112278/review/670441107?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=670441107
25/8/2020 20:18,com.seamlessweb.android.view,,en,en,,,,Maria Miranda,4,,Just don't like latest update done to the app. Liked it just the way it was.,,,1/5/2020 16:28,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to +18002561020.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFGWGp8hHBGoPo4WLzci7erWKLLrH-P5fxqCHfg3rHndOK1V6YajnzyadMqYCA3czBelunySVKS3JAZB7w,https://appfollow.io/gp/112278/review/55758826?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55758826
25/8/2020 00:14,com.seamlessweb.android.view,,en,en,,,,Elliott Rodriguez,1,,Fix your app! Literally every promo notification I get I try to redeem and then it says not available for your order and wipes the code!,,,28/8/2020 16:36,Thank you for this feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHc-3DaI4A-34PwxEnpO2hvPLr-C_UuMKRGri05J02gYOG7DpSvfljU0lcgVe9YiolPOuqsJPhbtcsP13U,https://appfollow.io/gp/112278/review/670441108?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=670441108
25/8/2020 13:44,com.seamlessweb.android.view,,en,en,,,,David Ryder,3,,First delivery was taken to the wrong address!,,,28/8/2020 16:36,We'll look into this issue for you. Please send us a note at +18002561020 so that we can follow up.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE5-LIY8V9Axj3CVruprd20QnC7x0XgcchOIdWQyN40owTOy2E2d7SWUUWgaTKG7AyZGusFL8ejM68roGw,https://appfollow.io/gp/112278/review/670852897?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=670852897
25/8/2020 18:30,com.seamlessweb.android.view,,en,en,,,,Maria Lambros,5,,Good quick app! Works for me!,,,28/8/2020 16:36,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGpcF56sV_8KvqVX-N4Yeh0XrH9f4g9spOoRKBFeUzGJPOlLyn_iVi7p8C7fNXQO5qCIxk1h4hZcY9_JKY,https://appfollow.io/gp/112278/review/671016218?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671016218
25/8/2020 19:16,com.seamlessweb.android.view,,en,en,,,,Shahan Akhter,5,,awesome,,,28/8/2020 16:35,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHxhy9xFBo2MY4_5AykqWDTS2lWC38uEVPVSH3iVcwGdEngXQSl_Vg5ATWZmM_cGy4tc6Vt8JmfUE9oh8s,https://appfollow.io/gp/112278/review/671016219?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671016219
25/8/2020 19:27,com.seamlessweb.android.view,,en,en,,,,Jordan Soler,1,,Search doesn't work. Nothing matches up. Slower than before.,,,28/8/2020 16:32,That doesn't sound right! Can you give us more information at +18002561020 so that we can investigate.,,,,,,,,,,1,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFU6yyHTA-auhohqPS-OnMM8ktOF3Fl3jglmqBySJgixfE8XklbkIBnqjZorPdZF_QPXvp7u-vd8X5vVMc,https://appfollow.io/gp/112278/review/671016220?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671016220
25/8/2020 21:25,com.seamlessweb.android.view,,en,en,,,,Melissa Williamson,5,,Just love it,,,28/8/2020 16:32,Glad you like it! :),,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOE0fgtXziAzVFYlQwYmjzdGPN_0X_DnforFrAlxfb9suUv-I-lxz8ZIDA1RjxlG9VSqN2oFYRjIHyilbn8,https://appfollow.io/gp/112278/review/671246867?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671246867
25/8/2020 21:27,com.seamlessweb.android.view,,en,en,,,,M. Charles Conlon,1,,Sucks Balls The app keeps asking me to review it. Enough already. Try hiring people to do an assessment instead of asking your customers for free labor. Its disgusting,,,28/8/2020 16:32,We'll look into this issue for you. Please send us a note at +18002561020 so that we can follow up.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG9hiv_dIQhwPvErr_a9bYf58gmUHTEB4qsEQ7tl1Yl9_JjxAyuL5GF1G-9bBH_bJZCFzLalknL4DiXA80,https://appfollow.io/gp/112278/review/671246868?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671246868
25/8/2020 22:37,com.seamlessweb.android.view,,en,en,,,,Wildanio Guareno,5,,Great experience love it. Awesome,,,28/8/2020 16:32,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGuSPamDI9ai59_Va5GoROX_N2Eca7eY9_yIYnloq4fAG3z8ZwtnCiR1baAPXoRSnfoXl26qEmOsVOXUcQ,https://appfollow.io/gp/112278/review/671246869?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671246869
26/8/2020 01:06,com.seamlessweb.android.view,,en,en,,,,Donald Chase dgc49,1,,"Original 07/22/20: I place the order at 7:28pm. It didn't get here until 9:25pm. That's 2 hours. I've ordered from the same restaurant using Doordash and always gotten the order with in 30 - 45 minutes. I called the restaurant to find out what happened. They told me that the order was ready on time, but the driver didn't show up as scheduled. It took almost 2 hours for a driver to show up to deliver the food resulting in a angry hungry customer getting a lukewarm meal.",,,24/7/2020 16:08,Please accept our sincere apologies. Can you please update the order details here or contact us at +18002561020 so that we can have a look into this right away?,,,,,,,,,,1,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF-Y528Yu0T1LyVU1d0h5TUZHTLP0IGzVX_8CMDgKAVZxMfuoSQEE1oHQO78npvGRgK9jIJNswe1LbxmEw,https://appfollow.io/gp/112278/review/628864335?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=628864335
26/8/2020 01:40,com.seamlessweb.android.view,,en,en,,,,athena slaton,4,,Could use a better selection of restaurants but good nonetheless,,,28/8/2020 16:30,Thank you for this feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF6HnSHagUGsE8vYLkUSkUrCqVqPHHQfljv6RZH-pnyQkrggbCFE61XIonMWZDTjv-zlLgI_VcUlpCuVnA,https://appfollow.io/gp/112278/review/671539057?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=671539057
26/8/2020 16:00,com.seamlessweb.android.view,,en,en,,,,Irvin Inigo,5,,How can you not give this app 5 stars? indispensable.,,,28/8/2020 16:30,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at +18002561020!
Have a wonderful day!",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHGol_nmiZcSBnIzH1YBQwbtfwpJ7mkgseCLTdPliPcH0xzxXyT7SQNfCghxR9I-pFhT4a59lzOmaBbflg,https://appfollow.io/gp/112278/review/672185616?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672185616
26/8/2020 20:12,com.seamlessweb.android.view,,en,en,,,,HoneyDip927 Brown,5,,Since the pandemic. I have used Seamless way more then ever and it has been not to be corny but.... Seamless. Lol very happy customer.,,,28/8/2020 16:30,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHeVK-rEkdS-OnhV5qVkosau-p2Em5Gk5KvSrnpzUZifQE3j5kqzKmWRQyoA9d5Xj049olWz1outrzSI-w,https://appfollow.io/gp/112278/review/672462308?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462308
26/8/2020 20:40,com.seamlessweb.android.view,,en,en,,,,Eric Rodriguez,1,,Didnt let me place an order and didn't respond to email,,,28/8/2020 16:30,Please accept our sincere apologies. Can you please update the order details here or contact us at +18002561020 so that we can have a look into this right away?,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFL7vT-TPihC9Cbrea-MrbwAiWk02Rf0OznCAvZ3J1XSbFrbjr7eT_a0rk8abfDhRD8M_e7hmsqNsW1oBM,https://appfollow.io/gp/112278/review/672462309?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462309
26/8/2020 21:20,com.seamlessweb.android.view,,en,en,,,,Bill Barrett,5,,We've had very good luck with Seamless. Quick service and friendly delivery folks!,,,28/8/2020 16:13,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF4vmM263S2zEkxet9Vmyg68xR5M8hZryjRKNSqSvGWvNQGFflsxcQoFY8Xc-k0PNnLnxy9irp2Q3h1HDg,https://appfollow.io/gp/112278/review/672462310?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462310
26/8/2020 21:58,com.seamlessweb.android.view,,en,en,,,,Charlie 2k,3,,"Great app except when they offer a deal, and you click the notification, an error always pops up when trying to complete the transaction. So you end up buying the food at full price.",,,28/8/2020 16:13,"Hi, we apologize for this. Please send us your concern at +18002561020 along with the screenshot of the error you receive. This will be handled with utmost priority.",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG6E3xayCnV1T0-R4jfsBYMyufhiOtqccEhdQI5FruA9yj2tj3R91Nuzb97h7eAtbKJ81r0Fh2Yu_uUT3I,https://appfollow.io/gp/112278/review/672462311?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462311
26/8/2020 22:41,com.seamlessweb.android.view,,en,en,,,,David Wright,4,,"Good app, but far too many emails and push notifications.",,,28/8/2020 16:06,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGdDT41A9u9Dlt5_LU-DccT7pltT8Ero1PIUrLj93WuBdDFvD4S9dnGhT7RtXDwxby6sNFlfRJwhyj5SV8,https://appfollow.io/gp/112278/review/672462312?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462312
26/8/2020 23:33,com.seamlessweb.android.view,,en,en,,,,Dona Elena Hatcher,5,,No complaints with app or deliveries. Appreciate specials.,,,28/8/2020 16:06,We're always working hard to improve the app. Thanks for your download and feedback.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEkxE-fhB_N1Q9HQ5qzO3tY9wGXw7TWM93ogpy5eNXB-U_5-XLEbzMZUyWl6Qyrk3A7pHLm9E4C34ewdJE,https://appfollow.io/gp/112278/review/672462313?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672462313
27/8/2020 10:04,com.seamlessweb.android.view,,en,en,,,,Kayla Diego,5,,Food is always on time and it was only Lukewarm once,,,28/8/2020 16:06,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHSV82zN-fmtDujcZgL5HylOBV7EK53eoKb5wS-IEyt5DzFblxvNgwFe-8pY4O5UDHs60Qx_qdh-BIF2Ec,https://appfollow.io/gp/112278/review/672955008?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=672955008
27/8/2020 16:58,com.seamlessweb.android.view,,en,en,,,,Felix Rodriguez,1,,Fees are getting a bit ridiculous,,,28/8/2020 16:06,We understand this can be frustrating. We are working towards making this better.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGGIhsU3PcJHyL8zejFm6JacT7GlzrSU0RATLzHE6L6pqhjdYazDakK1_TkHNEFAvp8-AgMUz9P_guJoRs,https://appfollow.io/gp/112278/review/673289693?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=673289693
27/8/2020 22:02,com.seamlessweb.android.view,,en,en,,,,470MissCandi,5,,Food is fast n good n checkout easy to use!,,,28/8/2020 16:06,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHdFdCpfY0plMAqXdXFKKIQXUZETNSyWABLM849MDduIxweCW16_1p8pg82JdkHBpFFcbNXw0rCbiYvLwU,https://appfollow.io/gp/112278/review/673476785?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=673476785
27/8/2020 22:26,com.seamlessweb.android.view,,en,en,,,,Jessy Jez,5,,This app is fantastic! I've found plenty of places to order from. Love the perks. Love tracking my order. It's awesome.,,,28/8/2020 16:05,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHpck2GvfUd_vPRmbUa5PAoYwqjNS26xf-nXa9N5SBtnYo-BJ-6KfzuUwKUaAMXt5R90_KkFfoh466zJNU,https://appfollow.io/gp/112278/review/673476786?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=673476786
27/8/2020 23:18,com.seamlessweb.android.view,,en,en,,,,Joseph Russo,5,,Super easy to use. Has everything you need,,,28/8/2020 16:05,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGGzti55OiAxl2aYdRYhe3SAQMjclfJfCV0t4gIoQnOe7VcZTD6EkN2qUICr4NZe9se3Hdxai-9tFde1FI,https://appfollow.io/gp/112278/review/673476787?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=673476787
29/8/2020 21:46,com.seamlessweb.android.view,,en,en,,,,Kevin Byrne,1,,The app will randomly log you out and wipe your bag before you order.,,,30/7/2018 21:24,Hi Kevin. We appreciate the review. Thanks!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGzexUg9vo021tVcKyjagZtQiPxTwEZKeAIVG8ICawcw4Iv9-ubdEeS4OgN_3wsPcG7FEb-yKKhdzMN3xk,https://appfollow.io/gp/112278/review/68267340?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=68267340
29/8/2020 18:56,com.seamlessweb.android.view,,en,en,,,,Omar Kabir,5,,It's awesome and makes so much sance if you live in the city,,,4/9/2020 16:41,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGEN9gX04RyUZCo7eSId1_MpmXwAKcmt5fHmy94FiFKHMqBzpULE-H0ihJmbnIpWmYKSV8Xskepcic9pdo,https://appfollow.io/gp/112278/review/676181967?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676181967
29/8/2020 21:33,com.seamlessweb.android.view,,en,en,,,,Stephan _,5,,It's a great app! They always send me discount promotions for my favorite takeout spots. Also the Seamless Plus subscription is really worth it for free shipping!,,,4/9/2020 16:40,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFzB7aiLT9rAJs3AzxPJYZmZbqXyq1WQbXbWdUKXwnUDEIiHhgDBcERPXfeemeinz5TPIxE39lIQS1poko,https://appfollow.io/gp/112278/review/676181968?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676181968
29/8/2020 21:53,com.seamlessweb.android.view,,en,en,,,,Callie Weber,5,,Amazing!!,,,4/9/2020 16:38,Glad you like it! :),,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGK3QMh_N83GTiUUJ5KtVmCU-h2L4gtTknrMhGsI-iJ5p1Sq94Wv-iOoETZyA_NADkKxTjDdcpiEAl0iNU,https://appfollow.io/gp/112278/review/676181969?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676181969
30/8/2020 19:46,com.seamlessweb.android.view,,en,en,,,,Niq Silva,5,,Great app in assisting my food delivery needs and so essential during this pandemic. Thank you for offering so many options and perks for using this app.,,,30/5/2020 17:03,Thank you for your encouraging words!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOHTj-LS-13hk_WzHRNVDCcoGJp-hjXVTlhmrdajkg727rDiQBre9aZxTh0MqJimkok2HTYwzYdDWNCo3A8,https://appfollow.io/gp/112278/review/439163134?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=439163134
30/8/2020 01:03,com.seamlessweb.android.view,,en,en,,,,Michael Najman,5,,Excellent,,,4/9/2020 16:38,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGZV7nKp7p4IjLih1xBSVpAbZUufdMajmOVdZPf2diFYw_EeAcpiJ0IP4qGiWnv1Wv9i9tOo06W109HrZA,https://appfollow.io/gp/112278/review/676287045?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676287045
30/8/2020 16:52,com.seamlessweb.android.view,,en,en,,,,Daisy Suarez,5,,"Always on time, good restaurants.",,,4/9/2020 16:35,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOG9t772E1uMYR2X-LLoYEOr5lvs-YSkiwUVokTQ-0cDS4ZTRL0yzjdHCGsiYbmXlVp3XmpsOV8cwPWQ-zg,https://appfollow.io/gp/112278/review/676735812?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676735812
30/8/2020 20:45,com.seamlessweb.android.view,,en,en,,,,Kris Paul,5,,"User friendly, great display of each item!",,,4/9/2020 16:35,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGqH0hXoLa7FxmE9cLnJTdVDcORt77y_fJ0-ryS2uunDKXflVrYJloR7pauVd9IsUTm7IELPn5DPp3XgnU,https://appfollow.io/gp/112278/review/676914221?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=676914221
31/8/2020 15:41,com.seamlessweb.android.view,,en,en,,,,Ken Lockhart,5,,"Easy way to order food on the go, and very convenient. (Just wish it would stop asking me to review it, after I already have..)",,,27/8/2018 21:13,"Hi Ken Lockhart, We like that you have pleasant experiences with our service. Thank you for this feedback. Have a wonderful day.",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFd46nSbGp4UEQgvXWEJvVHBtsD732fxKfo75qPJxSCZNSk2sJd73WIigh6NrwLo9TSPVyqMBh-QSg_hsc,https://appfollow.io/gp/112278/review/55756181?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=55756181
31/8/2020 21:22,com.seamlessweb.android.view,,en,en,,,,Chris Roberts,1,,They're still asking me to rate when I've already left a rating,,,,,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOGfoNd_WO2QXrnJwRN0cpjCplZmeHPjTOS0ehbnstA4x2BQLyE_WCm87Ou-MEFkZ0_WKZ2aE5-ri9e2Ye8,https://appfollow.io/gp/112278/review/312654969?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=312654969
31/8/2020 13:06,com.seamlessweb.android.view,,en,en,,,,Miriam Colon,5,,Great!!,,,4/9/2020 16:33,Glad you like it! :),,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOEfjLRJUUV-5vDJU_UUwpGHwQ_Mts4miM7BIDpLReC3XCqJHUe7MuKT8QSWiMCwg-aFdf6DR6BoJEEE5N4,https://appfollow.io/gp/112278/review/677715237?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=677715237
31/8/2020 15:57,com.seamlessweb.android.view,,en,en,,,,Charles little,5,,The best food app hands down,,,4/9/2020 16:33,Thank you so much for your review!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFQ9dH8RoF_a2P_kbY0vdnVu2BJNpKAudzs3PlbZcXwrxrlzL7gejH8aa4OhPqkr8zXrwLWaFYBVPqWo0E,https://appfollow.io/gp/112278/review/677830187?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=677830187
31/8/2020 19:19,com.seamlessweb.android.view,,en,en,,,,Hritik Jain,1,,Wasted an hour of my life. No communication with the restaurants. Sucking time and money out of first timer orderers. These apps and companies should be banned.,,,4/9/2020 16:33,We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at +18002561020.,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOFHG14nMlUAMKapZ97nsRiAOwEoOLvg61DYOAFccAKRBfXPwO1EKrDd1ojjyEAkwZMA1wuoXwM65KV01Gc,https://appfollow.io/gp/112278/review/678249894?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=678249894
31/8/2020 22:28,com.seamlessweb.android.view,,en,en,,,,Shatima Beamon,5,,Love it.,,,4/9/2020 16:32,"Thanks for your love. If you have any questions, please contact us at +18002561020.",,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF4nd53ZQfSSft4jynyFHq7PsJITtH2RQcgaLYcEee-8RtSa8WZ_VGkTIs8wNHD4W4MCkvd33Ytf4dXGhI,https://appfollow.io/gp/112278/review/678249895?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=678249895
1/9/2020 01:35,com.seamlessweb.android.view,,en,en,,,,Rheneka Bean,4,,"Haven't found a restaurant that isn't on here, plus the ordering process is very easy.",,,4/9/2020 16:21,Thank you for providing your valuable feedback!,,,,,,,,,,,,https://play.google.com/console/u/0/developer//app//user-feedback/review-details?reviewId=gp:AOqpTOF9DaMQ8-DYKsFELsDRXUrllqwsMt7lhtpAUOpqncVw6xtEmV208da3_mYfNjIyrJj0yYyLxJZNUefTPms,https://appfollow.io/gp/112278/review/678350535?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485158?review_id=678350535
