Ext_id: 381840917,Lang_detect: en,,,,,,,,,,,,,,,,,,,,,,,,
Date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
11/6/2020 00:45,381840917,,us,en,7.86,jaybizzy89,1,So they basically lied about taking my money,That's it. That's the review. Take it how you want it.,,,,,,,,,,,,2,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6060927946,https://appfollow.io/app/50238/review/221549415?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221549415
11/6/2020 22:55,381840917,,us,en,7.86,ADalton84,5,User friendly,Always a great experience.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6064691671,https://appfollow.io/app/50238/review/221666353?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221666353
12/6/2020 03:06,381840917,,us,en,7.86,bigbodyeugene,1,Eugene,I had got a gift card from school and put it in the website I tried to order food but my order would get declined when I would call and ask why they couldn’t tell me why my account was getting declined than. They said they blocked my account when I asked them if I they could unblock my account they said it was not possible and I was never able to make a order so that 25 dollar gift card is just gonna remain in the account,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6065303074,https://appfollow.io/app/50238/review/221674212?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221674212
12/6/2020 05:08,381840917,,us,en,7.86,JonPoult,1,No driver review.,Terrible customer support and service. They do not care about their customers. Please use any other app. I will recommend any other service to people I know.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6065586469,https://appfollow.io/app/50238/review/221697509?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221697509
12/6/2020 19:26,381840917,,us,en,7.86,jalvmxm,1,Horrible customer service,Deleted. Their customer service it a disgrace. Download caviar.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6067982730,https://appfollow.io/app/50238/review/221771081?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221771081
12/6/2020 23:07,381840917,,us,en,7.86,TSVL42,5,IL Cortile,Food was excellent. To go bag had everything in it that so needed and more. It was nicely packaged and sealed as well. I highly recommend this place for sure!! Can’t wait to dine at the restaurant as well. Staff were real nice and It was beautiful .....,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6068506364,https://appfollow.io/app/50238/review/221771082?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221771082
12/6/2020 23:10,381840917,,us,en,7.86,JmJ007Diego,1,Awful/pitiful/pathetic/horrendous/embarrassing,"Horrendous app and service. This company is not interested in serving their customers. ALL RESTAURANTS, please stop using this app.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6068515466,https://appfollow.io/app/50238/review/221771083?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221771083
13/6/2020 23:45,381840917,,us,en,7.86,DinWaka,5,Easy and effective,"Good app, easy to navigate, accurate delivery estimation.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6072596652,https://appfollow.io/app/50238/review/221896077?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221896077
14/6/2020 06:52,381840917,,us,en,7.86,Tommy Mccconnell,2,Always Late,"Late night orders with seamless are a joke. No coordination between restaurant and delivery service. There’s also no way to contact seamless via the app (unlike a far superior delivery service like Caviar). There’s only so far these terrible delivery companies can push us until the market breaks and no one wants them anymore. For the moment, I’d stick with a better and more reliable delivery service like Caviar or UberEats.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6073632600,https://appfollow.io/app/50238/review/221911890?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221911890
14/6/2020 22:53,381840917,,us,en,7.86,Ignatius_J_Reilly,1,Seamless is killing restaurants,Did you know Seamless skims as much as THIRTY PERCENT off the top? Call the restaurants you love directly if you want them to survive.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6076460034,https://appfollow.io/app/50238/review/221964458?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221964458
15/6/2020 00:03,381840917,,us,en,7.86,HungryNYorker,1,Egregiously late every single time,Every. Time.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6076659120,https://appfollow.io/app/50238/review/221969330?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=221969330
16/6/2020 19:41,381840917,,us,en,7.87,tiffanyfukuda,3,Unfair,"Is there a way we can tip after we get the delivery? I don’t want to tip a driver that steals my food, unfair",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6084253768,https://appfollow.io/app/50238/review/222250391?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222250391
17/6/2020 00:43,381840917,,us,en,7.87,triplexelj,5,Seamless Mucho Vweno!,Me Like eh they applaycashoion a lotta,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6085080149,https://appfollow.io/app/50238/review/222310473?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222310473
18/6/2020 16:36,381840917,,us,en,7.87,worstcarservice,3,Service Fees,Ridiculous. To cover your costs? Seriously? You don’t take enough from the merchants? Smh,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6092409259,https://appfollow.io/app/50238/review/222565716?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222565716
18/6/2020 17:17,381840917,,us,en,7.87,Roo613,4,One complaint,"Please find a way to incentivize restaurants to not automatically throw plastic utensils in every to go bag. I always so no utensils and some don’t read it or forget quickly. Maybe there should always be an option to select for those who need the utensils and the assumption for restaurants can be not to include them. They would save money by not needing to restock those as often and it’s better for the environment. This is such a great service but taking some responsibility for this matter would be a great action appreciated by your typical consumer who lives in a city and wants to reduce plastic but sometimes needs to order delivery.

Thanks so much!",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6092538161,https://appfollow.io/app/50238/review/222565717?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222565717
18/6/2020 17:50,381840917,,us,en,7.87,ecmarks,5,La Rondine Pizza,"I eat here way more than I should admit being a chef myself but it’s well worth the professional shame I feel to indulge in the Cheesy gooey pies served up here. 
Love it. Keep it up:)",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6092641142,https://appfollow.io/app/50238/review/222565718?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222565718
21/6/2020 04:31,381840917,,us,en,7.87,Michael Future President,1,😕,What’s with the delivery membership ???,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6102932906,https://appfollow.io/app/50238/review/222847533?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222847533
22/6/2020 17:38,381840917,,us,en,7.87,Luchyand,1,Drivers are not delivering the food,"Second time it happens in a month, and this is my third order in a month. Drivers say they drop food when they didn’t . Seamless has to verify who they are working with for delivery, since it seems they are working with thieves. The driver says he called me and that he dropped the food at the lobby. He never called neither dropped anything since I was waiting downstairs as soon as the app said it was delivered . Plus customer service has been waiting for minutes on the phone and then hung up. I am going to start using another app from now on. I am not going to continue to go through this.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6109120877,https://appfollow.io/app/50238/review/215803461?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=215803461
22/6/2020 04:01,381840917,,us,en,7.87,Ragumon,3,Everything is good but..,Everything about the app is good but annoyed when i look at the release notes og the updates.  You guys are pushing the same updates over and over again at least thats what I see when i look the version history. Can we have some clarity on what updates are guys really pushing through.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6106745861,https://appfollow.io/app/50238/review/222933427?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=222933427
23/6/2020 03:13,381840917,,us,en,2020.25,Jaymishelle,1,What happened to you guys?,"Seamless used to be my favorite third party app for food delivery. I would say in the past 2 years they’ve started to imitate certain fees and features that UBEREATS and DoorDash are famous for and I’m not sure why they would do that when they were one of the best in the first place. Before all the changes, only restaurants that used their own drivers were on the app. It was great because the tip went directly to the drivers and if there was an issue you could call the restaurant directly. Then they started hiring drivers themselves in order to accommodate places that normally didnt offer deliveries, but this came with tons of fees and parameters. If you ordered from KFC for example, there’d be a delivery fee, plus a service fee, small order fee, PLUS tax and tip! However, ordering from these types of places was a choice and therefore Seamless was still #1. 

I don’t know why they decided to implement more changes but it’s absolutely shameful that y’all are charging service fees for ALL restaurants even if they DONT USE YOUR DRIVERS! How money hungry of you guys! I tried to place an order yesterday with and the service fee was $3.50! That’s ridiculous and so unnecessary. Y’all didn’t do that before and now for whatever reason to compete with other apps youre forcing yourself customers to pay EXTRA MONEY FOR NO REASON!",,,,,,,,,,,,1,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6110588087,https://appfollow.io/app/50238/review/223072958?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223072958
23/6/2020 22:54,381840917,,us,en,2020.25,Rldsomething,5,LUV!,You guys rock!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6113932599,https://appfollow.io/app/50238/review/223172187?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223172187
24/6/2020 03:05,381840917,,us,en,2020.25,Eilyn Mc,5,The best app,Best food app ever,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6114590131,https://appfollow.io/app/50238/review/223182558?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223182558
24/6/2020 13:48,381840917,,us,en,2020.25,Leightorres💜,1,"Delete Seamless, Order Direct","Seamless is a predatory business that takes insane amounts of money from restaurants, which is already a difficult business. During the covid pandemic I found that many NYC restaurants have asked customers to order from them directly so that they don’t have to give 30% of their money (yes, a third!!) to Seamless. If you are looking for an app then check out ChowNow, they seem like a much fairer partner for struggling businesses in these times. 
Also beware of Seamless discounts, they force businesses into doing them and the business is the one who pays for those discounts, not Seamless.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6116342850,https://appfollow.io/app/50238/review/223236431?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223236431
24/6/2020 16:45,381840917,,us,en,2020.25,bfling,1,Uses push notifications to send you ads/promotions,Abuses the trust of push notifications. Count me out. I’ll use Caviar instead.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6116902518,https://appfollow.io/app/50238/review/223250325?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223250325
24/6/2020 17:16,381840917,,us,en,2020.25,LoganM6,1,Do not use.,"Absolutely terrible service. Food never arrives on time and they consistently get orders wrong. I have been on a contract in NYC for a month now and have tried multiple delivery apps. I have given seamless multiple tries because I want to like it for the restaurant options available, but on multiple occasions I have had food simply never show up or items be missing from my order.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6116991541,https://appfollow.io/app/50238/review/223250326?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223250326
25/6/2020 21:37,381840917,,us,en,2020.25,samedeepwaterasyou75,1,“No hidden fees”?!?!,"Lies right there in the images above. “Free delivery” does not exist in this app, even if it says so. There is always a service fee that comes up only after beginning checkout. Clearly an intentional deception and a deal-breaker. You will be out of business soon.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6121608717,https://appfollow.io/app/50238/review/223426733?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223426733
25/6/2020 23:44,381840917,,us,en,2020.25,Marisol need your help,1,First time order,My food never come the driver never answer my call . Bad bad bad service!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6121903846,https://appfollow.io/app/50238/review/223455052?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223455052
26/6/2020 01:08,381840917,,us,en,2020.25,so Fri shih cx,5,So far so good,"We like this app. Our driver was quick, a good communicator, and polite. We look forward to ordering again.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6122124339,https://appfollow.io/app/50238/review/223455053?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223455053
26/6/2020 20:37,381840917,,us,en,2020.25,Fushimi Y.,1,Fake promotion,And then cancel the order after waiting hours.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6125391402,https://appfollow.io/app/50238/review/223553777?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223553777
27/6/2020 01:14,381840917,,us,en,2020.25,krboleman2016,5,Please get here faster 🏎,Please get here faster 😩,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6126033689,https://appfollow.io/app/50238/review/223624239?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223624239
27/6/2020 02:35,381840917,,us,en,2020.25,Flickopapoito,1,Take a risk,Perfect gamble you don’t know if the delivery guy is going to come or not. If he doesn’t seamless will refund you but you just wasted a whole lot of time when you could’ve cooked or pick up yourself,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6126258340,https://appfollow.io/app/50238/review/223624240?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223624240
27/6/2020 15:43,381840917,,us,en,2020.25,jdanielposada,1,So buggy!,I have to constantly delete and reinstall the app because Apple Pay refuses to work all of a sudden,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6128540158,https://appfollow.io/app/50238/review/223748503?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223748503
28/6/2020 23:40,381840917,,us,en,2020.25,markosmyfoodnevergothere,1,Food never arrived,Good job seamless.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6133709813,https://appfollow.io/app/50238/review/223869098?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=223869098
29/6/2020 23:18,381840917,,us,en,2020.26,2Tiven,5,Easy to order,"So many choices, so many great food. The app works flawlessly.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6137617029,https://appfollow.io/app/50238/review/224035825?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224035825
30/6/2020 00:20,381840917,,us,en,2020.26,Hershey96,1,Surprise service fees,"Started charging a service fee with little warning after being the go-to app for fee-free delivery. All so they can make you pay a monthly subscription. Not worth it anymore. Seamless had its moment, but there are plenty of great delivery apps to move on to.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6137777428,https://appfollow.io/app/50238/review/224035826?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224035826
30/6/2020 21:39,381840917,,us,en,2020.26,dafoodie,1,High fees during a pandemic is awful!,"Now ""free delivery"" restaurant have a seamless service fee of around $3.50. This is awful and raises the overall price so high it's unaffordable for most people, especially during a pandemic. Usually you have great customer service, but this seems as if you do not care about your customers or restaurants anymore. Especially during a time when both are struggling. People are ordering delivery more than ever now, so there is no excuse for these new high fees except for greed. I'm really saddened because I've supported seamless for years, but am now looking for better alternatives to support local restaurants.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6141511924,https://appfollow.io/app/50238/review/224131187?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224131187
30/6/2020 22:28,381840917,,us,en,2020.26,NYFar5,5,Delicious,Our regular pizza restaurant is currently closed so we ordered from Brooklyn Bro’s. Hands down the best pizza we’ve had in Gainesville. We’re from NY so we know good pizza and Brooklyn Bro’s is great. Looks like we have a new favorite!,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6141631650,https://appfollow.io/app/50238/review/224131188?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224131188
1/7/2020 00:09,381840917,,us,en,2020.26,Pic Flicks,1,Bad tracking of closed restaurants,As subject line,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6141876455,https://appfollow.io/app/50238/review/224154688?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224154688
1/7/2020 16:24,381840917,,us,en,2020.26,dont have one a nick name,5,Samira nottoli,I love seamless makes CB life easy.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6144884536,https://appfollow.io/app/50238/review/224268875?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224268875
1/7/2020 21:40,381840917,,us,en,2020.26,Blynmama,1,Seamless takes 30% of total,"I used to LOVE seamless, before I knew how much money my beloved local restaurants lost on using them. THIRTY PERCENT. how is that even legal?!",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6145810547,https://appfollow.io/app/50238/review/224289729?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224289729
3/7/2020 17:25,381840917,,us,en,2020.26,jenjen2333,5,Armando,Love love the pizza❤️❤️Jt,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6153327420,https://appfollow.io/app/50238/review/224563366?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224563366
5/7/2020 15:49,381840917,,us,en,2020.26,Red Cala Lilly,5,Fast and courteous,"My order arrived ahead of schedule. Driver followed my delivery preferences by leaving package at door step, ringing door bell and calling me to confirm, and still he remained in his car until I came out to get my food 👍 which was hot and delicious.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6160793691,https://appfollow.io/app/50238/review/224706546?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224706546
5/7/2020 22:11,381840917,,us,en,2020.26,nowings4u,1,It used to be great,Lately they don’t honor prices. Ads extra delivery fees and horrible customer service. It used to be a great service and kept a lot of great restaurants open. Now they don’t even bother with helping customers and don’t honor advertised pricing. They just cancelled the order and hold your money 4-5 business days.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6161761942,https://appfollow.io/app/50238/review/224718152?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224718152
6/7/2020 20:51,381840917,,us,en,2020.27,Customer124131,1,No cancellation options,Seems strange you can’t cancel an order even after minutes after ordering it.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6165497747,https://appfollow.io/app/50238/review/224872873?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224872873
7/7/2020 02:02,381840917,,us,en,2020.27.2,HaydenHY,1,Seamless got my pickup time wrong,used a different time zone on my order so the Resturant thought I would come in a hour later.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6166272317,https://appfollow.io/app/50238/review/224880486?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224880486
7/7/2020 03:02,381840917,,us,en,2020.27.2,Lwalson,1,Use other apps,"There timing is so off on this. If they say it will be delivered at a certain time, add an hour to it. All the other apps have this figured out already",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6166445249,https://appfollow.io/app/50238/review/224880487?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=224880487
8/7/2020 16:21,381840917,,us,en,2020.27.2,forst056,1,Hidden fees!,"Lately seamless has added a $3.50 service fee that’s not disclosed until checkout and is hidden behind a tooltip and bucketed with other taxes and fees. This is super shady practice IMO. I’ve tried emailing their help email (it’s impossible to find contact info on their site) but haven’t gotten a response.

Just a word of warning for those that use this service that if they are willing to implement dark patterns like this here, there are likely other harmful business practices they’re willing to attempt as well. I’ll be deleting the app and supporting local business directly from now on.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6172872240,https://appfollow.io/app/50238/review/98348047?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=98348047
8/7/2020 01:02,381840917,,us,en,2020.27.2,VenusPrincess,1,Too many fees not given to workers,They have waaaay to many fees now. It’s weird to me that all these restaurants that are free delivery and also were free of fees are now adding $6 fees and that’s not including my tips I give the actual restaurant which I do feel comfortable giving... it’s not the restaurant’s fault for these fees it’s seamless. Not only are they charging fees from the customer but they charge fees from the restaurants that use their service as well. I noticed these fees went up during the pandemic which only tells me they wanted more profit off the massive amount of orders going in right now since people aren’t leaving their house. It’s scummy and very big company. These fees are not going to the drivers or the restaurants. It makes me uncomfortable giving $6 to seamless every order and not the drivers doing the hard work. I can’t justify ordering through seamless anymore so I gotta delete this app now.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6170202900,https://appfollow.io/app/50238/review/225254031?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225254031
8/7/2020 23:54,381840917,,us,en,2020.27.3,gentleflame,5,Good and hot!,"Everything was great, one mistake with  the order, but the meal was great. Oh, you did forget the noddle for the soup.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6174179854,https://appfollow.io/app/50238/review/225329188?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225329188
9/7/2020 18:38,381840917,,us,en,2020.27.3,left without lunch,2,Messed up my day,"Your app manages to screw things up and get worse the more I use it.  Gone is the ability to save more than 5 addresses which for me is annoying.  I work in 30 different offices throughout the year and have to re-enter the addresses every time.  Also it kicks it back to me every time I change an address (a glitch, I presume).  Today it allowed me to place an order with a restaurant that is closed but seamless kept pretending the order was on the way.  I’m a doctor and don’t have time to screw around with ordering food twice in a day let alone call places to be left on hold and complain.  I can’t figure out how you rate the restaurants either.  I am going to stop using this app because it is just too aggravating.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6177793689,https://appfollow.io/app/50238/review/225416150?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225416150
10/7/2020 01:05,381840917,,us,en,2020.27.3,Davidkrieger,5,Seamless rocks,Everyone who drives for seamless are the best. I have never had any problems with them.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6178864740,https://appfollow.io/app/50238/review/225580827?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225580827
10/7/2020 17:11,381840917,,us,en,2020.27.3,Okelle,5,Lower fees and better restaurants,So far I like it better than DoorDash or GrubHub. I hope the fees are better for the restaurant too.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6181955534,https://appfollow.io/app/50238/review/225674206?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225674206
10/7/2020 19:18,381840917,,us,en,2020.27.3,p rokk sertified,2,To expensive,Charge to much.,,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6182310880,https://appfollow.io/app/50238/review/225711964?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225711964
11/7/2020 22:15,381840917,,us,en,2020.27.3,IamWellthy,4,Very user friendly but be sure of your order before placing it.,"Love that this app is so easy to use and the stores all of your previous notes and preferences from past orders. 

I wish there was at least a 1 minute grace period to cancel your order without having to be bounced back and forth between the restaurant and Seamless for a refund. Also the tracking feature seems to work when it wants to now that the pandemic has been going on so I can’t be properly ready when the delivery person has arrive because I just don’t know when they’re getting here.",,,,,,,,,,,,,,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/381840917/ios/ratingsResponses?reviewId=6186781031,https://appfollow.io/app/50238/review/225766883?s=global2,https://watch.appfollow.io/apps/my-first-workspace/reviews/485149?review_id=225766883
